raceId,driverId,constructorId,qualifying_position,q1,q2,q3,points,position,wins,resultId,grid,final_position,positionOrder,points_per_race,laps,fastestLap,fastestLapTime,fastestLapSpeed,statusId,constructor_points,constructor_position,constructor_wins,avg_position_last_5,points_before_race,circuitId,year,avg_position_circuit,grid_qual_diff,avg_position_per_season,avg_points_per_race_season,avg_constructor_position_season,avg_fastest_lap_speed,avg_pit_stop_duration,avg_lap_time_circuit
1143,844,6,5,81.27799999999999,81.0,80.852,341.0,3,3,26726,5,2,2,18.0,57,53,83.242,234.357,1,619.0,2,5,3.6,204808.5,78,2024,5.0,0,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,93.10581871345029
1144,844,6,14,83.30199999999999,83.833,,356.0,3,3,26747,19,3,3,15.0,58,51,88.018,215.996,1,652.0,2,5,3.0,205149.5,24,2024,5.714285714285714,5,4.541666666666667,13.625,2.2916666666666665,197.5724630872483,99.7318513095238,97.9468813131313
1010,846,1,8,82.702,82.423,82.304,0.0,12,0,24214,8,12,12,0.0,57,17,88.555,215.581,11,0.0,9,0,3.5,205149.5,1,2019,6.5,0,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,106.01700865800866
1011,846,1,10,89.381,89.258,89.043,8.0,7,0,24228,9,6,6,8.0,57,14,95.777,203.422,1,8.0,5,0,5.75,205149.5,3,2019,8.857142857142858,-1,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,96.42584507042254
1012,846,1,15,94.148,93.967,,8.0,8,0,24260,15,18,18,0.0,50,37,98.346,199.536,4,8.0,7,0,6.0,205157.5,17,2019,10.0,0,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,105.82317924528301
1013,846,1,7,102.37100000000001,102.084,101.886,12.0,9,0,24270,7,8,8,4.0,51,43,105.394,205.047,1,18.0,4,0,9.5,205165.5,73,2019,7.0,0,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,120.11699215686274
1014,846,1,11,77.611,77.338,,12.0,10,0,24302,10,0,20,0.0,44,28,82.561,202.977,4,22.0,4,0,11.0,205177.5,4,2019,10.833333333333334,-1,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,84.73045822102426
1015,846,1,12,71.845,71.724,,12.0,11,0,24316,12,11,11,0.0,78,61,76.413,157.214,1,30.0,4,0,12.8,205189.5,6,2019,6.6,0,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,91.66460266666667
1016,846,1,8,71.78,71.735,71.863,12.0,12,0,24345,8,0,20,0.0,8,4,78.023,201.217,22,30.0,4,0,12.6,205201.5,7,2019,12.5,0,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,84.9936880733945
1017,846,1,5,90.989,90.019,89.418,14.0,12,0,24354,5,9,9,2.0,52,45,94.75399999999999,221.955,11,40.0,4,0,15.4,205213.5,34,2019,7.0,0,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,100.2919746835443
1018,846,1,6,64.361,64.211,64.099,22.0,8,0,24371,5,6,6,8.0,70,69,68.699,226.274,11,52.0,4,0,13.6,205227.5,70,2019,6.625,-1,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,72.11294265232975
1019,846,1,8,86.07900000000001,86.385,86.224,22.0,9,0,24396,8,11,11,0.0,52,50,89.636,236.596,1,60.0,4,0,13.2,205249.5,9,2019,5.714285714285714,0,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,111.49253571428572
1020,846,1,16,73.333,,,22.0,10,0,24423,19,0,18,0.0,25,16,91.081,180.788,75,70.0,4,0,11.4,205271.5,10,2019,18.0,3,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,99.1796
1021,846,1,7,76.697,76.06,75.8,24.0,10,0,24434,7,9,9,2.0,69,65,81.188,194.26,11,82.0,4,0,12.8,205293.5,11,2019,8.0,0,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,84.99889428571429
1022,846,1,12,106.154,104.84700000000001,,24.0,11,0,24456,11,11,11,0.0,43,21,108.321,232.774,5,82.0,4,0,10.6,205317.5,13,2019,9.333333333333334,-1,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,115.43707272727272
1023,846,1,14,80.646,81.068,,25.0,14,0,24475,16,10,10,1.0,52,52,84.044,248.141,11,83.0,4,0,11.0,205341.5,14,2019,5.666666666666667,2,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,94.17918412698413
1024,846,1,9,98.606,97.572,98.32900000000001,31.0,12,0,24492,9,7,7,6.0,61,58,105.71600000000001,172.412,1,89.0,4,0,11.8,205366.5,15,2019,3.5,0,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,110.41232786885246
1025,846,1,8,94.201,93.725,93.301,35.0,9,0,24513,7,8,8,4.0,53,52,98.301,214.166,1,101.0,4,0,11.0,205397.5,71,2019,10.0,-1,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,106.77937974683545
1026,846,1,8,88.873,88.571,88.464,35.0,10,0,24536,8,11,11,0.0,51,31,94.116,222.121,11,111.0,4,0,9.0,205432.5,22,2019,7.0,0,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,114.00196756756758
1027,846,1,8,77.092,76.447,76.322,35.0,12,0,24565,8,0,20,0.0,48,46,81.643,189.782,54,111.0,4,0,9.4,205467.5,32,2019,9.2,0,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,89.43155151515151
1028,846,1,8,93.35300000000001,93.316,93.175,41.0,11,0,24572,8,7,7,6.0,56,44,98.074,202.365,1,121.0,4,0,11.2,205502.5,69,2019,5.4,0,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,104.03543214285713
1029,846,1,11,68.891,68.868,,45.0,11,0,24593,10,8,8,4.0,71,63,72.328,214.472,1,140.0,4,0,10.6,205543.5,18,2019,8.8,-1,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,90.54771601208459
1030,846,1,7,97.545,96.76400000000001,96.436,49.0,11,0,24613,6,8,8,4.0,54,50,103.02600000000001,194.071,11,145.0,4,0,10.8,205588.5,24,2019,5.333333333333333,-1,11.333333333333334,2.3333333333333335,4.428571428571429,207.124578125,123.23479946236559,96.07109970674486
1031,846,1,4,64.606,63.819,63.626,16.0,3,0,24628,3,3,3,16.0,71,71,67.475,230.378,1,26.0,2,0,10.8,205637.5,70,2020,6.625,-1,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,72.11294265232975
1032,846,1,6,78.504,78.44800000000001,80.925,26.0,3,0,24650,9,5,5,10.0,71,66,67.193,231.345,1,39.0,2,0,9.2,205653.5,70,2020,6.625,3,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,72.11294265232975
1033,846,1,8,75.444,75.08500000000001,74.966,26.0,4,0,24678,8,13,13,0.0,69,42,79.945,197.28,11,41.0,3,0,6.2,205679.5,11,2020,8.0,0,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,84.99889428571429
1034,846,1,5,86.855,86.42,85.782,36.0,4,0,24690,5,5,5,10.0,52,41,90.05799999999999,235.488,1,51.0,3,0,7.4,205705.5,9,2020,5.714285714285714,0,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,111.49253571428572
1035,846,1,10,87.217,86.885,86.77799999999999,38.0,5,0,24714,10,9,9,2.0,52,49,90.69800000000001,233.826,1,53.0,4,0,6.8,205741.5,9,2020,5.714285714285714,0,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,111.49253571428572
1036,846,1,8,77.577,77.166,77.084,39.0,7,0,24735,8,10,10,1.0,65,56,82.392,203.393,11,62.0,4,0,7.0,205779.5,4,2020,10.833333333333334,0,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,84.73045822102426
1037,846,1,10,103.51400000000001,102.72200000000001,102.657,45.0,6,0,24752,10,7,7,6.0,44,39,108.55199999999999,232.279,1,68.0,3,0,8.4,205818.5,13,2020,9.333333333333334,0,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,115.43707272727272
1038,846,1,6,80.344,79.962,79.82,57.0,5,0,24769,6,4,4,12.0,53,50,84.232,247.587,1,98.0,3,0,8.8,205863.5,14,2020,5.666666666666667,0,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,94.17918412698413
1039,846,1,11,76.895,76.64,,65.0,4,0,24791,11,6,6,8.0,59,59,81.19800000000001,232.542,1,106.0,3,0,7.0,205920.5,76,2020,6.0,0,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,142.27022033898305
1040,846,1,8,93.804,93.081,92.84700000000001,65.0,4,0,24820,8,15,15,0.0,52,50,97.37700000000001,216.198,11,106.0,3,0,7.2,205985.5,71,2020,10.0,0,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,106.77937974683545
1041,846,1,8,86.82900000000001,86.316,86.458,65.0,6,0,24841,8,0,16,0.0,42,40,92.328,200.727,131,116.0,4,0,8.4,206050.5,20,2020,16.0,0,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,94.6559761904762
1042,846,1,8,77.547,77.321,77.525,65.0,7,0,24858,8,13,13,0.0,65,65,79.36,211.073,11,124.0,4,0,9.6,206115.5,75,2020,9.0,0,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,85.26891603053434
1043,846,1,9,75.274,75.051,74.814,69.0,7,0,24873,9,8,8,4.0,63,63,78.069,226.368,1,134.0,4,0,10.8,206180.5,21,2020,4.0,0,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,92.85975396825397
1044,846,1,11,127.167,114.945,,74.0,8,0,24893,14,8,8,5.0,58,58,96.806,198.508,1,149.0,4,0,11.6,206249.5,5,2020,7.5,3,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,100.96455172413793
1045,846,1,9,89.464,88.877,88.542,86.0,7,0,24909,9,4,4,12.0,57,53,93.588,208.18,1,171.0,3,0,12.0,206323.5,3,2020,8.857142857142858,0,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,96.42584507042254
1046,846,1,15,54.194,54.693,,87.0,9,0,24935,19,10,10,1.0,87,85,57.27,222.713,1,184.0,4,0,9.8,206409.5,3,2020,8.857142857142858,4,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,96.42584507042254
1047,846,1,4,96.01599999999999,95.84899999999999,95.497,97.0,9,0,24950,4,5,5,10.0,55,53,101.964,196.092,1,202.0,3,0,8.6,206496.5,24,2020,5.333333333333333,0,8.294117647058824,5.705882352941177,3.2941176470588234,207.124578125,123.23479946236559,96.07109970674486
1051,846,1,6,82.839,82.21600000000001,81.731,153.0,5,0,25354,4,9,9,2.0,56,51,85.746,225.876,11,258.0,4,1,7.0,206593.5,78,2021,7.333333333333333,-2,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,93.14945882352941
1052,846,1,7,90.902,90.099,89.974,12.0,4,0,24969,7,4,4,12.0,56,38,94.396,206.398,1,18.0,3,0,7.2,206746.5,3,2021,8.857142857142858,0,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,96.42584507042254
1053,846,1,7,75.009,74.718,74.875,27.0,3,0,24988,7,3,3,15.0,63,63,78.259,225.819,1,41.0,3,0,6.4,206758.5,21,2021,4.0,0,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,92.85975396825397
1054,846,1,7,78.794,78.481,79.116,37.0,3,0,25010,7,5,5,10.0,66,55,81.696,205.038,1,53.0,3,0,6.2,206785.5,75,2021,9.0,0,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,85.26891603053434
1055,846,1,9,77.821,77.696,78.01,41.0,4,0,25033,9,8,8,4.0,65,56,81.279,207.064,11,65.0,3,0,5.2,206822.5,4,2021,10.833333333333334,0,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,84.73045822102426
1056,846,1,5,71.321,71.031,70.62,56.0,3,0,25048,5,3,3,15.0,78,76,74.67,160.883,1,80.0,3,0,5.8,206863.5,6,2021,6.6,0,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,91.66460266666667
1057,846,1,6,102.167,101.813,101.747,66.0,4,0,25070,9,5,5,10.0,51,41,105.326,205.18,1,92.0,4,0,4.6,206919.5,73,2021,7.0,3,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,120.11699215686274
1058,846,1,4,64.584,64.298,64.12,86.0,4,0,25110,3,5,5,10.0,70,65,68.903,225.604,11,120.0,3,0,4.8,206985.5,70,2021,6.625,-1,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,72.11294265232975
1059,846,1,8,91.733,91.542,91.252,76.0,4,0,25090,8,5,5,10.0,53,52,97.425,215.87,1,110.0,3,0,5.2,207071.5,34,2021,7.0,0,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,100.2919746835443
1060,846,1,2,64.345,64.415,63.768,101.0,4,0,25128,2,3,3,15.0,71,62,68.471,227.027,1,141.0,3,0,5.2,207147.5,70,2021,6.625,0,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,72.11294265232975
1061,846,1,6,87.444,87.22,86.89699999999999,113.0,3,0,25149,5,4,4,12.0,52,44,91.42,231.979,1,163.0,3,0,4.2,207248.5,9,2021,5.714285714285714,-1,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,111.49253571428572
1062,846,1,6,77.081,76.385,76.489,113.0,3,0,25180,6,0,15,0.0,2,0,,0.0,4,163.0,4,0,4.4,207361.5,11,2021,8.0,0,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,84.99889428571429
1063,846,1,10,118.301,116.025,,113.0,3,0,25199,15,14,14,0.0,1,0,,0.0,1,169.0,3,0,6.4,207474.5,13,2021,9.333333333333334,5,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,115.43707272727272
1064,846,1,13,70.489,70.406,,114.0,4,0,25215,13,10,10,1.0,71,48,74.236,206.535,11,170.0,4,0,8.2,207587.5,39,2021,6.25,0,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,88.44239024390244
1065,846,1,4,80.916,80.059,79.989,132.0,4,0,25227,3,2,2,18.0,53,53,84.971,245.434,1,215.0,3,1,9.2,207701.5,14,2021,5.666666666666667,-1,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,94.17918412698413
1066,846,1,1,107.238,105.827,101.993,139.0,4,0,25252,1,7,7,7.0,53,39,97.423,216.096,1,234.0,3,1,9.0,207833.5,71,2021,10.0,0,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,106.77937974683545
1067,846,1,8,85.138,84.642,83.95400000000001,145.0,4,0,25272,7,7,7,6.0,58,50,92.446,207.87,1,240.0,3,1,9.6,207972.5,5,2021,7.5,-1,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,100.96455172413793
1069,846,1,8,94.551,93.88,93.887,149.0,5,0,25293,7,8,8,4.0,56,41,100.22800000000001,198.016,1,254.0,3,1,8.0,208117.5,69,2021,5.4,-1,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,104.03543214285713
1070,846,1,10,77.569,77.473,96.83,150.0,5,0,25315,18,10,10,1.0,70,67,80.617,192.197,11,255.0,4,1,6.8,208266.5,32,2021,9.2,8,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,89.43155151515151
1071,846,1,8,69.365,69.03,68.98,151.0,5,0,25335,5,10,10,1.0,70,53,73.761,210.306,11,256.0,4,1,6.8,208416.5,18,2021,8.8,-3,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,90.54771601208459
1072,846,1,7,88.338,88.344,88.18,154.0,6,0,25375,7,10,10,1.0,50,49,91.914,241.817,1,269.0,4,1,8.4,208567.5,77,2021,10.5,0,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,113.011065
1073,846,1,3,83.553,83.256,82.931,160.0,6,0,25392,3,7,7,6.0,58,58,86.762,219.123,1,275.0,4,1,9.0,208721.5,24,2021,5.333333333333333,0,7.0,7.2727272727272725,3.3636363636363638,207.124578125,123.23479946236559,96.07109970674486
1074,846,1,13,92.239,92.00800000000001,,0.0,15,0,25420,13,15,15,0.0,57,51,96.988,200.882,1,0.0,9,0,9.0,208881.5,3,2022,8.857142857142858,0,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,96.42584507042254
1075,846,1,11,89.957,89.651,,6.0,10,0,25432,11,7,7,6.0,50,46,92.753,239.629,1,6.0,8,0,10.4,208881.5,77,2022,10.5,0,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,113.011065
1076,846,1,4,79.28,79.066,78.703,16.0,8,0,25450,4,5,5,10.0,58,55,82.248,231.018,1,24.0,4,0,9.8,208887.5,1,2022,6.5,0,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,106.01700865800866
1077,846,1,3,80.168,79.294,89.131,35.0,6,0,25468,5,3,3,15.0,63,61,80.90299999999999,218.439,1,46.0,4,0,8.8,208903.5,21,2022,4.0,2,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,92.85975396825397
1078,846,1,8,90.761,89.634,89.75,35.0,7,0,25504,8,0,19,0.0,39,37,93.411,208.575,4,46.0,4,0,7.4,208938.5,79,2022,12.333333333333334,0,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,95.06716339869281
1079,846,1,11,80.838,80.471,,39.0,7,0,25513,11,8,8,4.0,66,53,85.619,196.568,1,50.0,4,0,9.8,208973.5,4,2022,10.833333333333334,0,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,84.73045822102426
1080,846,1,5,72.92699999999999,72.266,71.849,48.0,7,0,25531,5,6,6,9.0,64,55,74.693,160.834,1,59.0,4,0,8.4,209012.5,6,2022,6.6,0,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,91.66460266666667
1081,846,1,11,104.237,103.398,,50.0,7,0,25554,11,9,9,2.0,51,37,107.997,200.105,1,65.0,4,0,8.2,209060.5,73,2022,7.0,0,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,120.11699215686274
1082,846,1,14,94.066,,,50.0,7,0,25580,14,15,15,0.0,70,63,77.495,202.588,1,65.0,4,0,9.0,209110.5,7,2022,12.5,0,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,84.9936880733945
1083,846,1,6,101.515,101.821,102.084,58.0,7,0,25591,6,6,6,8.0,52,47,91.645,231.41,1,73.0,4,0,11.4,209160.5,9,2022,5.714285714285714,0,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,111.49253571428572
1084,846,1,15,66.33,85.84700000000001,,64.0,7,0,25612,10,7,7,6.0,70,62,69.304,224.298,11,81.0,4,0,8.8,209218.5,70,2022,6.625,-5,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,72.11294265232975
1085,846,1,5,92.672,92.777,92.032,70.0,7,0,25632,5,7,7,6.0,53,43,99.037,212.356,1,89.0,5,0,8.6,209282.5,34,2022,7.0,0,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,100.2919746835443
1086,846,1,4,78.65299999999999,78.121,77.769,76.0,7,0,25652,4,7,7,6.0,70,47,83.043,189.92,1,95.0,5,0,8.8,209352.5,11,2022,8.0,0,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,84.99889428571429
1087,846,1,10,105.745,105.60300000000001,106.178,76.0,7,0,25677,17,12,12,0.0,44,31,111.678,225.777,1,95.0,5,0,8.4,209428.5,13,2022,9.333333333333334,7,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,115.43707272727272
1088,846,1,7,71.556,71.116,71.174,82.0,7,0,25692,7,7,7,6.0,72,63,74.706,205.236,1,101.0,5,0,7.8,209504.5,39,2022,6.25,0,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,88.44239024390244
1089,846,1,7,82.13,81.831,81.584,88.0,7,0,25712,3,7,7,6.0,53,43,84.718,246.167,1,107.0,5,0,8.0,209586.5,14,2022,5.666666666666667,-4,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,94.17918412698413
1091,846,1,6,115.914,113.94200000000001,110.584,100.0,7,0,25729,6,4,4,12.0,59,56,109.212,166.893,1,129.0,4,0,8.0,209674.5,15,2022,3.5,0,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,110.41232786885246
1092,846,1,10,90.881,90.473,91.003,101.0,7,0,25755,10,10,10,1.0,28,8,108.175,193.253,1,130.0,5,0,7.4,209774.5,22,2022,7.0,0,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,114.00196756756758
1093,846,1,8,96.465,96.34100000000001,95.69,109.0,7,0,25771,6,6,6,8.0,56,49,101.322,195.878,1,138.0,5,0,8.0,209875.5,69,2022,5.4,-2,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,104.03543214285713
1094,846,1,8,79.857,79.119,78.721,111.0,7,0,25794,8,9,9,2.0,70,48,83.402,185.779,11,146.0,5,0,6.8,209984.5,32,2022,9.2,0,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,89.43155151515151
1095,846,1,4,73.106,71.377,72.263,113.0,7,0,25823,6,0,18,0.0,50,48,75.855,204.5,6,148.0,5,0,7.2,210095.5,18,2022,8.8,2,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,90.54771601208459
1096,846,1,7,85.387,84.90299999999999,84.769,122.0,7,0,25831,7,6,6,9.0,58,44,88.39099999999999,215.085,1,159.0,5,0,9.4,210208.5,24,2022,5.333333333333333,0,8.772727272727273,5.2727272727272725,4.863636363636363,207.124578125,123.23479946236559,96.07109970674486
1098,846,1,11,91.652,91.381,,0.0,17,0,25862,11,17,17,0.0,55,51,95.822,203.327,12,0.0,10,0,9.8,210330.5,3,2023,8.857142857142858,0,8.0,8.363636363636363,5.409090909090909,207.124578125,123.23479946236559,96.42584507042254
1099,846,1,19,90.447,,,0.0,20,0,25882,19,17,17,0.0,50,49,94.122,236.144,1,0.0,10,0,11.2,210330.5,77,2023,10.5,0,8.0,8.363636363636363,5.409090909090909,207.124578125,123.23479946236559,113.011065
1100,846,1,13,78.243,78.119,,8.0,8,0,25891,13,6,6,8.0,58,46,81.173,234.077,1,12.0,5,0,13.4,210330.5,1,2023,6.5,0,8.0,8.363636363636363,5.409090909090909,207.124578125,123.23479946236559,106.01700865800866
1101,846,1,7,102.154,101.485,101.281,10.0,9,0,25914,7,9,9,2.0,51,49,105.738,204.38,1,14.0,5,0,12.8,210338.5,73,2023,7.0,0,8.0,8.363636363636363,5.409090909090909,207.124578125,123.23479946236559,120.11699215686274
1102,846,1,16,88.394,,,10.0,9,0,25942,16,17,17,0.0,57,47,92.40100000000001,210.854,1,14.0,5,0,11.0,210348.5,79,2023,12.333333333333334,0,8.0,8.363636363636363,5.409090909090909,207.124578125,123.23479946236559,95.06716339869281
1104,846,1,10,72.877,72.377,72.254,12.0,11,0,25954,10,9,9,2.0,77,46,77.844,154.324,11,17.0,6,0,13.2,210358.5,6,2023,6.6,0,8.0,8.363636363636363,5.409090909090909,207.124578125,123.23479946236559,91.66460266666667
1105,846,1,3,73.295,72.776,72.792,12.0,11,0,25982,3,17,17,0.0,65,55,77.182,217.216,11,17.0,6,0,11.6,210370.5,4,2023,10.833333333333334,0,8.0,8.363636363636363,5.409090909090909,207.124578125,123.23479946236559,84.73045822102426
1106,846,1,7,81.998,79.34700000000001,88.04599999999999,12.0,11,0,25998,7,13,13,0.0,70,65,76.374,205.562,1,17.0,6,0,11.6,210382.5,7,2023,12.5,0,8.0,8.363636363636363,5.409090909090909,207.124578125,123.23479946236559,84.9936880733945
1107,846,1,4,65.617,65.038,64.658,24.0,10,0,26009,4,4,4,12.0,71,48,68.739,226.142,1,29.0,6,0,13.0,210394.5,70,2023,6.625,0,8.0,8.363636363636363,5.409090909090909,207.124578125,123.23479946236559,72.11294265232975
